iter	RMSE
186	0.03206644666
187	0.03204860666
188	0.03203361105
189	0.03201304508
190	0.0319994745
191	0.03197897879
192	0.03196218521
193	0.03195101622
194	0.03193679913
195	0.03192475348
196	0.03191242547
197	0.03189132887
198	0.03187472697
199	0.03185581285
200	0.0318435127
201	0.03182549565
202	0.0318107836
203	0.03180419346
204	0.03178679733
205	0.03177706654
206	0.03176537677
207	0.03175556885
208	0.03174938749
209	0.03174179308
210	0.03173256561
211	0.03172183644
212	0.0317097611
213	0.03169866485
214	0.03168602265
215	0.03167364564
216	0.03166475089
217	0.03164980273
218	0.03164171817
219	0.03163307627
220	0.03162466548
221	0.03161893737
222	0.03160934488
223	0.03160290882
224	0.03158576369
225	0.03157358898
226	0.03156230121
227	0.03155431741
228	0.0315462148
229	0.03153357029
230	0.03152142711
231	0.03151263775
232	0.03150203808
233	0.03149216723
234	0.03148365637
235	0.03147814742
236	0.03146747388
237	0.03145587404
238	0.03144401748
239	0.03143722753
240	0.03142943641
241	0.03141261774
242	0.03139909469
243	0.03139420326
244	0.03138213361
245	0.03136965389
246	0.03136131023
247	0.03135457887
248	0.03134267254
249	0.03132930632
250	0.03132024113
251	0.0313090214
252	0.03130019357
253	0.03129142057
254	0.03128209781
255	0.03127285495
256	0.03126219926
257	0.03125048252
258	0.03123566181
259	0.0312277698
260	0.03121851023
261	0.03120133793
262	0.03119114405
263	0.03118167012
264	0.03117588684
265	0.03116619967
266	0.03115739664
267	0.03115022593
268	0.03114543031
269	0.03114075573
270	0.03113533882
271	0.03112246233
272	0.03111247049
273	0.03110406559
274	0.0310927162
275	0.03107924153
276	0.03106665501
277	0.0310568907
278	0.03105110153
279	0.03104106359
280	0.03102383704
281	0.03101118842
282	0.03099962967
283	0.03098885901
284	0.03098095523
285	0.03096817333
286	0.03095571397
287	0.03094455466
288	0.03093971644
289	0.03092998769
290	0.030916894
291	0.03090616523
292	0.03089789213
293	0.03088580373
294	0.03086985076
295	0.03085785613
296	0.03085165484
297	0.03084461339
298	0.03083375349
299	0.03081744111
300	0.03080698445
301	0.03080017741
302	0.03079036623
303	0.03078169581
304	0.03077105851
305	0.03076069724
306	0.03075243758
307	0.03074061558
308	0.03072967021
309	0.03071773772
310	0.03070587793
311	0.03069513116
312	0.03068757774
313	0.03067818363
314	0.03066873696
315	0.03066399686
316	0.03065000737
317	0.03063582026
318	0.03062423632
319	0.03061458863
320	0.03060344689
321	0.03059728648
322	0.03058559676
323	0.03057842582
324	0.03057181555
325	0.03056457213
326	0.03055636189
327	0.03054322721
328	0.03053532008
329	0.03052722277
330	0.03051491014
331	0.03050657437
332	0.03050068695
333	0.03049423553
334	0.0304867008
335	0.03048037743
336	0.03046848399
337	0.0304557691
338	0.03044187816
339	0.03043396043
340	0.03042349894
341	0.03041592472
342	0.03040315371
343	0.03039192192
344	0.03038187947
345	0.03037606722
346	0.03037031929
347	0.03036287788
348	0.03035726535
349	0.03035044616
350	0.0303464225
351	0.03033747898
352	0.03032582576
353	0.03031389116
354	0.03030643504
355	0.03029480784
356	0.03028674789
357	0.03027669797
358	0.03026977309
359	0.03026176402
360	0.03025201962
361	0.0302410902
362	0.03023258412
363	0.03022632264
364	0.03021604318
365	0.03021086687
366	0.03020338665
367	0.03019517708
368	0.03018674067
369	0.03017803777
370	0.03016915976
371	0.03015998887
372	0.03015271176
373	0.03014742768
374	0.03013817815
375	0.03013118837
376	0.03012049422
377	0.03011198509
378	0.03010669709
379	0.03010078004
380	0.03009555042
381	0.03009146416
382	0.03007914383
383	0.03006715414
384	0.03005776318
385	0.03004884719
386	0.03003890344
387	0.03003400259
388	0.030029197
389	0.03001966726
390	0.0300097016
391	0.03000242516
392	0.02999436215
393	0.02999003929
394	0.02998698549
395	0.0299812603
396	0.02997603422
397	0.02996835497
398	0.02996312
399	0.02995876804
400	0.02995308669
401	0.02994325874
402	0.02993402736
403	0.02992185654
404	0.02991387747
405	0.02990802397
406	0.02990064001
407	0.02988994554
408	0.02988515559
409	0.0298746004
410	0.02986545444
411	0.02985674571
412	0.02984885548
413	0.02984178966
414	0.02983541004
415	0.02982620075
416	0.02982078355
417	0.02981644471
418	0.02981229552
419	0.02980766698
420	0.02979730844
421	0.02978867424
422	0.0297807301
423	0.02977391706
424	0.02976720616
425	0.02975678803
426	0.02974787862
427	0.02974058285
428	0.02973366974
429	0.02972881889
430	0.02972511192
431	0.02972141862
432	0.02971397534
433	0.0297049947
434	0.02969508074
435	0.02968388246
436	0.02967453095
437	0.02966719584
438	0.02966038177
439	0.02965144995
440	0.02964482687
441	0.02963737642
442	0.0296316857
443	0.02962480104
444	0.02961609388
445	0.02961120003
446	0.02960508906
447	0.0295979437
448	0.02959163811
449	0.02958202164
450	0.02957367817
451	0.02956502074
452	0.02956097582
453	0.02955583951
454	0.029549262
455	0.0295439908
456	0.02953910298
457	0.02953329293
458	0.02952572086
459	0.0295185061
460	0.02951423443
461	0.02950753386
462	0.02950077765
463	0.02949441546
464	0.02948640302
465	0.02948110419
466	0.02947467477
467	0.02946835417
468	0.02945843084
469	0.02945483802
470	0.02944632498
471	0.02944096244
472	0.02943581765
473	0.02942653346
474	0.02942243716
475	0.02941429208
476	0.02940573624
477	0.02940217387
478	0.02939856615
479	0.02938990829
480	0.02938236878
481	0.02937669239
482	0.02936744032
483	0.02935911174
484	0.0293552239
485	0.02934861206
486	0.02934223134
487	0.02933805329
488	0.0293295728
489	0.0293219717
490	0.02931977056
491	0.02931337025
492	0.02930847898
493	0.02930250618
494	0.02929424455
495	0.02928617802
496	0.0292743018
497	0.02926663444
498	0.02926234204
499	0.02925431596
500	0.02924752876
501	0.02923997317
502	0.02923508554
503	0.02922992743
504	0.02922352665
505	0.02921999751
506	0.02921483829
507	0.02920712065
508	0.02919961194
509	0.02919360876
510	0.02918871652
511	0.02918029571
512	0.02917548798
513	0.02917208188
514	0.02916528476
515	0.02916129873
516	0.02915532988
517	0.02914720838
518	0.02914030736
519	0.02913694679
520	0.02913170241
521	0.02912617716
522	0.02911756332
523	0.02911143289
524	0.02910891014
525	0.02910183
526	0.02909944106
527	0.02909167319
528	0.02908290957
529	0.02907731938
530	0.02907099982
531	0.02906486462
532	0.02905814996
533	0.02905120008
534	0.02904479877
535	0.02904005936
536	0.02903444598
537	0.02902808992
538	0.02902136412
539	0.02901526703
540	0.02901232042
541	0.02900787188
542	0.02900133819
543	0.02899860524
544	0.02899518424
545	0.02898942202
546	0.02898543122
547	0.02898134081
548	0.02897741049
549	0.02897098204
550	0.02896843118
551	0.0289631889
552	0.02895605735
553	0.02894893237
554	0.02894293501
555	0.02893753002
556	0.02892976779
557	0.02892211869
558	0.02891639523
559	0.02890962603
560	0.02890454524
561	0.02889987776
562	0.02889426386
563	0.02888800436
564	0.02888351862
565	0.02887961237
566	0.02887579147
567	0.02886805185
568	0.02886167397
569	0.02885698288
570	0.02885278306
571	0.02884843766
572	0.02884310382
573	0.02883726345
574	0.02883293518
575	0.02882864898
576	0.02882275923
577	0.02881835776
578	0.0288136044
579	0.02880981001
580	0.02880511967
581	0.02880031483
582	0.02879398184
583	0.02878682995
584	0.02878142141
585	0.02877555987
586	0.02877343711
587	0.02876954815
588	0.02876569519
589	0.02876025827
590	0.02875284322
591	0.02874642528
592	0.02874231483
593	0.02873455071
594	0.02872803977
595	0.02871886159
596	0.02871318867
597	0.02870561119
598	0.02870102981
599	0.02869533276
600	0.02868953185
601	0.02868447124
602	0.02868024091
603	0.0286698387
604	0.02866379811
605	0.028657201
606	0.02865164289
607	0.02864354993
608	0.02863631544
609	0.02862815147
610	0.02862200706
611	0.02861514939
612	0.02860809938
613	0.02860157699
614	0.02859669232
615	0.02859076997
616	0.028586593
617	0.02858325285
618	0.02858076904
619	0.0285748369
620	0.02856886067
621	0.02856386218
622	0.02855986217
623	0.02855291746
624	0.02854722911
625	0.02854285566
626	0.02853581562
627	0.02853352038
628	0.02852775632
629	0.02852286972
630	0.02851850165
631	0.02851481476
632	0.02850806477
633	0.02850419975
634	0.02850142119
635	0.02849705158
636	0.02849004544
637	0.02848619338
638	0.02848063812
639	0.02847447847
640	0.02847093278
641	0.02846753481
642	0.02846364029
643	0.02846000903
644	0.02845270073
645	0.02844934846
646	0.02844472014
647	0.02843859732
648	0.02843266123
649	0.02842631336
650	0.02842284538
651	0.02841869505
652	0.02841499947
653	0.0284093385
654	0.02840341136
655	0.02840000845
656	0.02839468382
657	0.02838868254
658	0.02838414702
659	0.02837833679
660	0.02837361185
661	0.02836985684
662	0.02836353942
663	0.02835857707
664	0.02835366377
665	0.02834686154
666	0.02834314895
667	0.02834039946
668	0.02833632296
669	0.0283325041
670	0.02833114113
671	0.02832527058
672	0.02832095019
673	0.02831714381
674	0.02831056856
675	0.02830684322
676	0.02830335845
677	0.02829837005
678	0.02829291936
679	0.02828684277
680	0.02828211883
681	0.02827883116
682	0.02827051038
683	0.02826556378
684	0.02825876461
685	0.02825458765
686	0.02824607472
687	0.02823963871
688	0.02823752057
689	0.02823470686
690	0.02822984912
691	0.02822589836
692	0.0282221363
693	0.02821599511
694	0.02820991299
695	0.0282078186
696	0.02820199901
697	0.02819591781
698	0.02819356839
699	0.02818794285
700	0.02818455127
701	0.02818133046
702	0.02817556844
703	0.02817286477
704	0.02816893863
705	0.02816529082
706	0.02816203358
707	0.02815782167
708	0.02815302624
709	0.02814861698
710	0.0281435276
711	0.02814203063
712	0.0281361037
713	0.0281324174
714	0.02812865069
715	0.02812422777
716	0.02812099025
717	0.02811736598
718	0.02811341675
719	0.02810601907
720	0.02810188794
721	0.02809859159
722	0.02809277867
723	0.02808821198
724	0.02808458486
725	0.0280829192
726	0.02807976805
727	0.02807647951
728	0.02807037529
729	0.0280666577
730	0.02806270096
731	0.02805968586
732	0.02805323024
733	0.02804775514
734	0.02804227303
735	0.0280408373
736	0.02803468108
737	0.02803008741
738	0.02802325465
739	0.02801965053
740	0.02801276394
741	0.02800748188
742	0.02800101055
743	0.02799648771
744	0.02799138784
745	0.02798545325
746	0.02797914732
747	0.0279745016
748	0.02796892409
749	0.02796483276
750	0.0279618242
751	0.02795722673
752	0.02795170257
753	0.02794790532
754	0.02794289217
755	0.02793962308
756	0.02793675935
757	0.02792981046
758	0.02792559086
759	0.02792013932
760	0.02791488539
761	0.02791035412
762	0.02790556968
763	0.0279035216
764	0.02790111836
765	0.02789762251
766	0.02789362101
767	0.02788895099
768	0.02788758577
769	0.02788100509
770	0.02787757481
771	0.02787391269
772	0.02786936571
773	0.02786316242
774	0.02785836158
775	0.02785609366
776	0.0278529071
777	0.02784846298
778	0.02784528057
779	0.02784152812
780	0.02783618228
781	0.02783336966
782	0.02782907284
783	0.02782519805
784	0.02782079443
785	0.02781488609
786	0.02781082691
787	0.0278071351
788	0.02780321673
789	0.02779972829
790	0.02779671733
791	0.02779476143
792	0.02778955882
793	0.02778475065
794	0.0277790771
795	0.02777714118
796	0.0277701722
797	0.02776532055
798	0.02775996191
799	0.02775545068
800	0.02774992958
801	0.02774587357
802	0.02774313612
803	0.02773956054
804	0.02773531283
805	0.02773192611
806	0.02772574421
807	0.02772207468
808	0.02771534462
809	0.02771337243
810	0.02771003304
811	0.02770732375
812	0.02770305623
813	0.02769862473
814	0.02769500261
815	0.02768845767
816	0.02768317892
817	0.02768025589
818	0.02767471327
819	0.02767120077
820	0.02766784225
821	0.02766077325
822	0.02765590953
823	0.0276502176
824	0.02764407941
825	0.02763937873
826	0.02763465311
827	0.02762864848
828	0.02762489451
829	0.02762071482
830	0.02761601135
831	0.0276108838
832	0.02760577581
833	0.02760241118
834	0.02759977496
835	0.02759390806
836	0.02759072399
837	0.02758697851
838	0.02758088884
839	0.02757857904
840	0.02757541507
841	0.02757258111
842	0.0275694645
843	0.02756358811
844	0.02755923535
845	0.02755448791
846	0.02754919331
847	0.02754624237
848	0.02754422511
849	0.02754173316
850	0.02754022291
851	0.02753686633
852	0.02753270415
853	0.02753077742
854	0.02752764348
855	0.0275253884
856	0.02752232442
857	0.02751542243
858	0.02751214017
859	0.02750863104
860	0.02750256527
861	0.02749904094
862	0.02749488835
863	0.02749068799
864	0.02748695049
865	0.02748172244
866	0.02747694594
867	0.02747362769
868	0.02746800545
869	0.02746530234
870	0.02746154722
871	0.02745644833
872	0.02745321501
873	0.02744694057
874	0.02744463867
875	0.02744174701
876	0.02743685463
877	0.02742975601
878	0.02742595727
879	0.02742035456
880	0.0274173079
881	0.02741236601
882	0.02740940869
883	0.02740658057
884	0.02740272714
885	0.02740017461
886	0.0273976099
887	0.02739346666
888	0.02739005951
889	0.027384849
890	0.02738134321
891	0.02737817792
892	0.02737419096
893	0.02737028338
894	0.027363784
895	0.02735754801
896	0.02735497727
897	0.02734981745
898	0.02734540297
899	0.02734111548
900	0.02733811097
901	0.02733329812
902	0.02733013106
903	0.02732604434
904	0.02732358609
905	0.02732017132
906	0.02731733627
907	0.02731412681
908	0.02731028516
909	0.0273066514
910	0.02730439515
911	0.02729841052
912	0.02729369836
913	0.02729110022
914	0.02728519234
915	0.02728135341
916	0.02727933218
917	0.02727486909
918	0.02726998772
919	0.02726420163
920	0.02725835585
921	0.02725482763
922	0.02725215997
923	0.02724819399
924	0.02724366882
925	0.02724090446
926	0.02723722507
927	0.02723176768
928	0.02722811287
929	0.02722443038
930	0.02722094004
931	0.02721595117
932	0.02721202808
933	0.02720799126
934	0.02720534132
935	0.02720004238
936	0.02719659917
937	0.02719264179
938	0.02718676235
939	0.02718511256
940	0.02718072036
941	0.02717587765
942	0.02717065419
943	0.0271654685
944	0.02715988261
945	0.02715665361
946	0.02715360838
947	0.02715073968
948	0.02714755857
949	0.02714509743
950	0.02714065747
951	0.02713618501
952	0.02713075257
953	0.02712888374
954	0.02712296123
955	0.02712020666
956	0.02711725603
957	0.02711442394
958	0.02711097107
959	0.0271072165
960	0.02710287702
961	0.02709911003
962	0.02709513419
963	0.02709268768
964	0.02708861391
965	0.02708318284
966	0.027081484
967	0.02707762772
968	0.02707335037
969	0.02707164063
970	0.02706869439
971	0.02706583604
972	0.02706296815
973	0.02706039515
974	0.02705660366
975	0.02705276211
976	0.02704946216
977	0.02704609386
978	0.02704315325
979	0.02703772878
980	0.02703185406
981	0.02702836538
982	0.02702392838
983	0.02702077468
984	0.02701615189
985	0.02701192085
986	0.02700940878
987	0.02700433906
988	0.02700179858
989	0.02699866503
990	0.02699442158
991	0.0269917236
992	0.02698775668
993	0.02698477613
994	0.02698076276
995	0.02697774808
996	0.0269749207
997	0.02696849716
998	0.0269644706
999	0.02695966411
1000	0.0269567542
1001	0.02695308811
1002	0.02694856898
1003	0.02694511978
1004	0.02694181048
1005	0.02693833122
1006	0.02693578506
1007	0.02693298201
1008	0.02692749763
1009	0.02692429907
1010	0.02692145131
1011	0.02691935698
1012	0.02691642806
1013	0.02691337473
1014	0.02691038129
1015	0.02690749744
1016	0.02690297972
1017	0.0269002935
1018	0.02689652892
1019	0.02689302042
1020	0.026890396
1021	0.0268870252
1022	0.02688466646
1023	0.02688292092
1024	0.02687858887
1025	0.02687348255
1026	0.02686922476
1027	0.02686500664
1028	0.0268619596
1029	0.02685931291
1030	0.02685614356
1031	0.02685350147
1032	0.02685149711
1033	0.02684721026
1034	0.02684324635
1035	0.02684079202
1036	0.02683773911
1037	0.02683422374
1038	0.02683207352
1039	0.02682761744
1040	0.02682501619
1041	0.02682103232
1042	0.02681827263
1043	0.02681492465
1044	0.02681121271
1045	0.02680776074
1046	0.02680514868
1047	0.02680253122
1048	0.02679860179
1049	0.02679729275
1050	0.02679367292
1051	0.02679117125
1052	0.02678852089
1053	0.02678434015
1054	0.02677914902
1055	0.02677482728
1056	0.02677133394
1057	0.02676901701
1058	0.02676443083
1059	0.02676247087
1060	0.02676039846
1061	0.02675594238
1062	0.02674976483
1063	0.02674729139
1064	0.02674028515
1065	0.02673729156
1066	0.0267346448
1067	0.02673133371
1068	0.02673019441
1069	0.02672659426
1070	0.02672482314
1071	0.02672148258
1072	0.02671897162
1073	0.02671647966
1074	0.02671409925
1075	0.0267095365
1076	0.0267079843
1077	0.02670494726
1078	0.02670127711
1079	0.02669762499
1080	0.0266939598
1081	0.02669117547
1082	0.02668937038
1083	0.02668521128
1084	0.0266797685
1085	0.02667835251
1086	0.02667569809
1087	0.02667066034
1088	0.02666608987
1089	0.02666275972
1090	0.02666014094
1091	0.02665794362
1092	0.02665392077
1093	0.02665074462
1094	0.02664813292
1095	0.02664439805
1096	0.02664190936
1097	0.02663953287
1098	0.02663589041
1099	0.02663347776
1100	0.02663037501
1101	0.02662764228
1102	0.02662475238
1103	0.02662089846
1104	0.02661713877
1105	0.02661163412
1106	0.02660696551
1107	0.0266039562
1108	0.02660160468
1109	0.02659949523
1110	0.02659725474
1111	0.02659581838
1112	0.02659264304
1113	0.02658899536
1114	0.02658533271
1115	0.02658336435
1116	0.02657892622
1117	0.02657667729
1118	0.02657576557
1119	0.02656958015
1120	0.02656830575
1121	0.0265650208
1122	0.02656241378
1123	0.02655900242
1124	0.02655336107
1125	0.02655105301
1126	0.02654849826
1127	0.0265467634
1128	0.02654492645
1129	0.02654247464
1130	0.02653960276
1131	0.02653705184
1132	0.0265333132
1133	0.02652951444
1134	0.02652607752
1135	0.02652389014
1136	0.02652079826
1137	0.02651788458
1138	0.02651502524
1139	0.02651059815
1140	0.02650593928
1141	0.02650173276
1142	0.02649978607
1143	0.02649660833
1144	0.02649462314
1145	0.0264919662
1146	0.02648884049
1147	0.02648692653
1148	0.02648185158
1149	0.02647842524
1150	0.02647481099
1151	0.02647162343
1152	0.02646606827
1153	0.02646343978
1154	0.02646058894
1155	0.02645828387
1156	0.02645377231
1157	0.02645124009
1158	0.02644980002
1159	0.02644753195
1160	0.02644497035
1161	0.02644175432
1162	0.02643936476
1163	0.02643687989
1164	0.02643215471
1165	0.02642780279
1166	0.02642392067
1167	0.02642133422
1168	0.02641822096
1169	0.02641648814
1170	0.02641396794
1171	0.02641178048
1172	0.02640888516
1173	0.02640431056
1174	0.02639861765
1175	0.02639635508
1176	0.02639161059
1177	0.02638813943
1178	0.02638578688
1179	0.02638182787
1180	0.02637848084
1181	0.0263752976
1182	0.02637074572
1183	0.0263687886
1184	0.02636532205
1185	0.02636181129
1186	0.02635890744
1187	0.02635694545
1188	0.02635402587
1189	0.02635242483
1190	0.0263505957
1191	0.02634843224
1192	0.02634650784
1193	0.026342478
1194	0.02633716937
1195	0.02633418322
1196	0.02633159558
1197	0.02632659901
1198	0.02632490327
1199	0.0263203769
